occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.91283047,39.00775567,13.48297905,92946786.0,2.37702748,0.01076852,32.0,7.0,115.68,1.33,2.63,68324.0,10.58,89.19,0.21,64.67,58133.84,139637.78,41.89,4.59,0.64,0.74,64.6,0.99,2.61,-6.45,2019-11-30,2.01
0.91283047,39.00775567,13.48297905,92946786.0,2.37702748,0.01076852,32.0,7.0,115.68,1.33,2.63,68324.0,10.58,89.19,0.21,64.67,58133.84,139637.78,41.89,4.59,0.64,0.74,64.6,0.99,2.61,-6.45,2019-12-31,1.92
0.91283047,39.00775567,13.48297905,92946786.0,2.37702748,0.01666119,32.0,7.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-01-31,2.44
0.9244537,39.00775567,13.48297905,92946786.0,2.37702748,0.02770721,32.0,7.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-02-29,2.15
0.9244537,39.00775567,13.48297905,92946786.0,2.37702748,0.02770721,32.0,7.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-03-31,2.35
0.92582633,39.00775567,13.48297905,92946786.0,2.37702748,0.02423901,32.0,7.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-04-30,2.42
0.92582633,39.00775567,13.48297905,92946786.0,2.37702748,-0.05714672,32.0,7.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-05-31,3.74
0.92582633,39.00775567,13.48297905,92946786.0,2.37702748,-0.05714672,32.0,7.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-06-30,4.64
0.92175073,39.00775567,13.48297905,92946786.0,2.37702748,-0.05624606,32.0,7.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-07-31,5.31
0.92175271,39.02510632,13.48297905,92946786.0,2.37702748,-0.05727488,43.0,4.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-08-31,5.65
0.92175271,39.02510632,13.48297905,92946786.0,2.37702748,-0.05005974,43.0,4.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-09-30,5.06
0.92175271,39.02510632,13.48297905,92946786.0,2.37702748,-0.05005974,43.0,4.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-10-31,5.1
0.92175271,39.02510632,13.48297905,92946786.0,2.37702748,-0.05005974,43.0,4.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-11-30,5.31
0.92175271,39.02510632,13.48297905,92946786.0,2.37702748,-0.05005974,43.0,4.0,116.86,1.02,2.61,71009.94,10.4,89.38,0.21,63.28,56316.05,144236.05,42.34,4.61,0.47,0.56,65.04,0.78,-2.36,131.03,2020-12-31,5.26
0.922,39.02510632,13.48297905,92946786.0,2.37702748,-0.0548572,43.0,4.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-01-31,6.01
0.90134869,39.02510632,13.48297905,92946786.0,2.37702748,-0.03155561,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-02-28,6.37
0.90134869,39.02510632,13.48297905,92946786.0,2.37702748,-0.03155561,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-03-31,7.75
0.897,39.02510632,13.48297905,92946786.0,2.37702748,-0.02746258,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-04-30,7.52
0.897,39.02510632,13.48297905,92946786.0,2.37702748,-0.02746258,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-05-31,6.9
0.897,39.02510632,13.48297905,92946786.0,2.37702748,-0.02746258,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-06-30,6.43
0.897,39.02510632,13.48297905,92946786.0,2.37702748,0.0517254,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-07-31,6.28
0.897,39.02510632,13.48297905,92946786.0,2.37702748,0.02716761,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-08-31,6.91
0.897,39.02510632,13.48297905,92946786.0,2.37702748,0.02716761,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-09-30,7.6
0.897,39.02510632,13.48297905,92946786.0,2.37702748,0.06490362,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-10-31,8.04
0.897,39.02510632,13.48297905,92946786.0,2.37702748,0.06490362,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-11-30,7.16
0.897,39.02510632,13.48297905,92946786.0,2.37702748,0.06490362,32.0,3.0,122.31,4.66,2.51,74151.0,10.23,89.55,0.21,61.11,59115.19,153058.6,42.65,4.6,0.35,0.43,65.41,0.63,5.63,-37.31,2021-12-31,6.87
0.897,38.90216772,13.48297905,92946786.0,2.37702748,0.06107221,32.0,3.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-01-31,7.0
0.90588502,39.04916375,14.47091272,111736257.0,2.5891798,0.06085392,24.0,1.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-02-28,7.26
0.90588502,39.04916375,14.47091272,111736257.0,2.5891798,0.06085392,24.0,1.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-03-31,8.26
0.902,39.04916375,14.47091272,111736257.0,2.5891798,0.07205794,24.0,1.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-04-30,7.86
0.902,39.04916375,14.47091272,111736257.0,2.5891798,0.07205794,24.0,1.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-05-31,8.51
0.902,39.04916375,14.47091272,111736257.0,2.5891798,0.07205794,24.0,1.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-06-30,8.09
0.902,39.04916375,14.47091272,111736257.0,2.5891798,0.05819495,24.0,1.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-07-31,7.89
0.902,39.04916375,14.47091272,111736257.0,2.5891798,0.01600322,24.0,7.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-08-31,7.6
0.902,39.04916375,14.47091272,111736257.0,2.5891798,-0.01831331,24.0,7.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-09-30,7.71
0.902,39.04916375,14.47091272,111736257.0,2.5891798,-0.01831331,24.0,7.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-10-31,7.99
0.902,39.04916375,14.47091272,111736257.0,2.5891798,-0.08759653,24.0,7.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-11-30,7.22
0.902,39.04916375,14.47091272,111736257.0,2.5891798,-0.08759653,24.0,7.0,132.07,7.98,2.51,75902.61,10.07,89.7,0.21,62.22,59669.12,150358.26,42.92,4.6,0.56,0.63,65.75,0.81,1.76,-25.79,2022-12-31,6.22
0.902,39.36991746,14.47091272,111736257.0,2.5891798,-0.09402673,24.0,7.0,137.53,4.13,2.51,77632.08,9.94,89.84,0.21,62.65,60468.8,152655.44,43.16,4.59,0.5,0.56,66.04,0.72,2.07,20.75,2023-01-31,5.54
0.89414938,39.36991746,14.46516181,81760599.0,2.57984729,-0.15951839,31.0,26.0,137.53,4.13,2.51,77632.08,9.94,89.84,0.21,62.65,60468.8,152655.44,43.16,4.59,0.5,0.56,66.04,0.72,2.07,20.75,2023-02-28,6.53
0.89414938,39.36991746,14.46516181,81760599.0,2.57984729,-0.15951839,31.0,26.0,137.53,4.13,2.51,77632.08,9.94,89.84,0.21,62.65,60468.8,152655.44,43.16,4.59,0.5,0.56,66.04,0.72,2.07,20.75,2023-03-31,7.49
0.896,39.36991746,14.46516181,81760599.0,2.57984729,-0.24891606,31.0,26.0,137.53,4.13,2.51,77632.08,9.94,89.84,0.21,62.65,60468.8,152655.44,43.16,4.59,0.5,0.56,66.04,0.72,2.07,20.75,2023-04-30,8.33
0.896,39.36991746,14.46516181,81760599.0,2.57984729,-0.24891606,31.0,26.0,137.53,4.13,2.51,77632.08,9.94,89.84,0.21,62.65,60468.8,152655.44,43.16,4.59,0.5,0.56,66.04,0.72,2.07,20.75,2023-05-31,7.83
0.896,38.97702144,14.46516181,81760599.0,2.57984729,-0.26508551,31.0,26.0,137.53,4.13,2.51,77632.08,9.94,89.84,0.21,62.65,60468.8,152655.44,43.16,4.59,0.5,0.56,66.04,0.72,2.07,20.75,2023-06-30,6.83
0.896,38.97702144,14.46516181,81760599.0,2.57984729,-0.26508551,31.0,26.0,137.53,4.13,2.51,77632.08,9.94,89.84,0.21,62.65,60468.8,152655.44,43.16,4.59,0.5,0.56,66.04,0.72,2.07,20.75,2023-07-31,6.06
0.896,38.97702144,14.46516181,81760599.0,2.57984729,-0.31644407,27.0,18.0,137.53,4.13,2.51,77632.08,9.94,89.84,0.21,62.65,60468.8,152655.44,43.16,4.59,0.5,0.56,66.04,0.72,2.07,20.75,2023-08-31,7.19
,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-28,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-31,
